frame,time,stage1_vel,stage1_alt,stage2_vel,stage2_alt
12316,0:06:50.533333,2028.22048,96507.9096,3022.88448,196339.968
12320,0:06:50.666667,2028.22048,96507.9096,3022.88448,196339.968
12324,0:06:50.800000,2029.11456,96507.9096,3024.67264,196339.968
12328,0:06:50.933333,2030.00864,96129.95760000001,3026.01376,197949.312
12332,0:06:51.066667,2030.00864,96129.95760000001,3026.01376,197949.312
12336,0:06:51.200000,2030.45568,95940.0672,3027.35488,197949.312
12340,0:06:51.333333,2031.34976,95750.1768,3029.14304,197949.312
12344,0:06:51.466667,2031.34976,95750.1768,3029.14304,197949.312
12348,0:06:51.600000,2032.2438399999999,95750.1768,3030.48416,197949.312
12352,0:06:51.733333,2032.2438399999999,95750.1768,3030.48416,197949.312
12356,0:06:51.866667,2033.13792,95559.6768,3032.27232,197949.312
12360,0:06:52,2034.032,95368.872,3033.61344,197949.312
12364,0:06:52.133333,2034.92608,95177.45760000001,3034.95456,197949.312
12368,0:06:52.266667,2034.92608,95177.45760000001,3034.95456,197949.312
12372,0:06:52.400000,2035.37312,94985.7384,3036.7427199999997,197949.312
12376,0:06:52.533333,2036.2672,94793.4096,3038.08384,197949.312
12380,0:06:52.666667,2036.2672,94793.4096,3038.08384,197949.312
12384,0:06:52.800000,2037.16128,94600.776,3034.95456,197949.312
12388,0:06:52.933333,2038.05536,94407.8376,3041.21312,197949.312
12392,0:06:53.066667,2038.05536,94407.8376,3041.21312,197949.312
12396,0:06:53.200000,2041.63168,94214.2896,3042.55424,197949.312
12400,0:06:53.333333,2039.3964799999999,94020.43680000001,3044.3424,197949.312
12404,0:06:53.466667,2039.3964799999999,94020.43680000001,3044.3424,197949.312
12408,0:06:53.600000,2040.29056,93826.2792,3045.68352,197949.312
12412,0:06:53.733333,2041.18464,93826.2792,3047.47168,197949.312
12416,0:06:53.866667,2041.18464,93826.2792,3047.47168,197949.312
12420,0:06:54,2042.07872,93631.512,3048.8128,197949.312
12424,0:06:54.133333,2042.9728,93436.44,3050.1539199999997,197949.312
12428,0:06:54.266667,2042.9728,93436.44,3050.1539199999997,197949.312
12432,0:06:54.400000,2043.86688,93240.7584,3051.94208,197949.312
12436,0:06:54.533333,2043.86688,93240.7584,3051.94208,197949.312
12440,0:06:54.666667,2044.76096,93044.77200000001,3053.2832,197949.312
12444,0:06:54.800000,2045.2079999999999,92848.4808,3055.07136,197949.312
12448,0:06:54.933333,2045.2079999999999,92848.4808,3055.07136,197949.312
12452,0:06:55.066667,2046.10208,92651.58,3056.41248,197949.312
12456,0:06:55.200000,2046.99616,92454.3744,3057.7536,197949.312
12460,0:06:55.333333,2046.99616,92454.3744,3057.7536,197949.312
12464,0:06:55.466667,2047.89024,92256.5592,3059.54176,197949.312
12468,0:06:55.600000,2048.7843199999998,92058.43920000001,3060.88288,197949.312
12472,0:06:55.733333,2048.7843199999998,92058.43920000001,3060.88288,197949.312
12476,0:06:55.866667,2049.6784,91860.0144,3062.67104,197949.312
12480,0:06:56,2050.57248,91860.0144,3064.0121599999998,197949.312
12484,0:06:56.133333,2051.46656,91660.98000000001,3065.80032,197949.312
12488,0:06:56.266667,2047.4432,91463.46960000001,3067.14144,197949.312
12492,0:06:56.400000,2047.4432,91463.46960000001,3067.14144,197949.312
12496,0:06:56.533333,2048.33728,91261.69200000001,3068.48256,197949.312
12500,0:06:56.666667,2053.70176,91061.74320000001,3070.27072,197949.312
12504,0:06:56.800000,2053.70176,91061.74320000001,3070.27072,197949.312
12508,0:06:56.933333,2054.59584,90860.88,3071.61184,197949.312
12512,0:06:57.066667,2051.01952,,3073.4,197949.312
12516,0:06:57.200000,2051.01952,,3073.4,197949.312
12520,0:06:57.333333,2056.384,90458.54400000001,3074.74112,197949.312
12524,0:06:57.466667,2057.27808,90256.46160000001,3076.5292799999997,197949.312
12528,0:06:57.600000,2057.27808,90256.46160000001,3076.5292799999997,197949.312
12532,0:06:57.733333,2058.17216,90054.0744,3077.8704,197949.312
12536,0:06:57.866667,2058.6192,89851.3824,3079.65856,197949.312
12540,0:06:58,2058.6192,89851.3824,3079.65856,197949.312
12544,0:06:58.133333,2059.51328,89851.3824,3080.99968,197949.312
12548,0:06:58.266667,2057.72512,89648.38560000001,3082.78784,197949.312
12552,0:06:58.400000,2057.72512,89648.38560000001,3082.78784,197949.312
12556,0:06:58.533333,2063.98368,89444.7792,3084.12896,197949.312
12560,0:06:58.666667,2063.98368,89444.7792,3084.12896,197949.312
12564,0:06:58.800000,2062.1955199999998,89240.5632,2817.69312,197949.312
12568,0:06:58.933333,2063.0896,89036.0424,3087.25824,197949.312
12572,0:06:59.066667,2063.98368,88833.0456,3088.59936,197949.312
12576,0:06:59.200000,2063.98368,88833.0456,3088.59936,197949.312
12580,0:06:59.333333,2064.87776,88626.0864,3090.3875199999998,197949.312
12584,0:06:59.466667,2065.77184,88420.34640000001,3091.72864,197949.312
12588,0:06:59.600000,2065.77184,88420.34640000001,3091.72864,197949.312
12592,0:06:59.733333,2066.66592,88213.99680000001,3093.5168,197949.312
12596,0:06:59.866667,2067.56,88007.6472,3094.85792,197949.312
12600,0:07:00,2067.56,88007.6472,3094.85792,197949.312
12604,0:07:00.133333,2068.45408,87800.38320000001,3096.64608,197949.312
12608,0:07:00.266667,2068.45408,87800.38320000001,3096.64608,197949.312
12612,0:07:00.400000,2069.34816,87800.38320000001,3097.9872,199558.65600000002
12616,0:07:00.533333,2069.7952,87800.38320000001,3099.77536,199558.65600000002
12620,0:07:00.666667,2069.7952,87800.38320000001,3099.77536,199558.65600000002
12624,0:07:00.800000,2070.68928,87385.24560000001,3101.11648,199558.65600000002
12628,0:07:00.933333,2071.58336,87177.0672,3105.58688,199558.65600000002
12632,0:07:01.066667,2071.58336,87177.0672,3105.58688,199558.65600000002
12636,0:07:01.200000,2072.47744,86968.2792,3104.24576,199558.65600000002
12640,0:07:01.333333,2073.37152,86759.1864,3106.03392,199558.65600000002
12644,0:07:01.466667,2073.37152,86759.1864,3106.03392,199558.65600000002
12648,0:07:01.600000,2074.2656,86549.48400000001,3107.37504,199558.65600000002
12652,0:07:01.733333,2075.1596799999998,86339.7816,3109.1632,199558.65600000002
12656,0:07:01.866667,2075.1596799999998,86339.7816,3109.1632,199558.65600000002
12660,0:07:02,2076.05376,86129.1648,3110.50432,199558.65600000002
12664,0:07:02.133333,2076.94784,85918.54800000001,3112.29248,199558.65600000002
12668,0:07:02.266667,2076.94784,85918.54800000001,3112.29248,199558.65600000002
12672,0:07:02.400000,2077.84192,85707.0168,3113.6336,199558.65600000002
12676,0:07:02.533333,2077.84192,85707.0168,3113.6336,199558.65600000002
12680,0:07:02.666667,2078.736,85707.0168,3115.42176,199558.65600000002
12684,0:07:02.800000,2079.63008,85495.4856,3116.7628799999998,199558.65600000002
12688,0:07:02.933333,2080.52416,85283.3448,3118.55104,199558.65600000002
12692,0:07:03.066667,2081.41824,85070.8992,3119.89216,199558.65600000002
12696,0:07:03.200000,2081.41824,85070.8992,3119.89216,199558.65600000002
12700,0:07:03.333333,2082.31232,84857.844,3121.68032,199558.65600000002
12704,0:07:03.466667,2082.31232,84857.844,3121.68032,199558.65600000002
12708,0:07:03.600000,2083.2064,84644.48400000001,3123.46848,199558.65600000002
12712,0:07:03.733333,2084.10048,84430.8192,2856.5856,199558.65600000002
12716,0:07:03.866667,2084.99456,84216.5448,3126.59776,199558.65600000002
12720,0:07:04,2084.99456,84216.5448,3126.59776,199558.65600000002
12724,0:07:04.133333,2084.99456,84216.5448,3126.59776,199558.65600000002
12728,0:07:04.266667,2085.88864,84001.96560000001,2859.71488,199558.65600000002
12732,0:07:04.400000,2086.78272,83786.7768,3129.7270399999998,199558.65600000002
12736,0:07:04.533333,2087.6768,83571.2832,3131.06816,199558.65600000002
12740,0:07:04.666667,2088.5708799999998,83355.4848,3132.85632,199558.65600000002
12744,0:07:04.800000,2088.5708799999998,83355.4848,3132.85632,199558.65600000002
12748,0:07:04.933333,2089.46496,83355.4848,3136.87968,199558.65600000002
12752,0:07:05.066667,2089.46496,83355.4848,3136.87968,199558.65600000002
12756,0:07:05.200000,2090.35904,83139.07680000001,3135.9856,199558.65600000002
12760,0:07:05.333333,2091.25312,82922.364,3137.32672,199558.65600000002
12764,0:07:05.466667,2092.1472,82705.04160000001,3139.11488,199558.65600000002
12768,0:07:05.600000,2093.04128,82487.41440000001,3140.90304,199558.65600000002
12772,0:07:05.733333,2093.04128,82487.41440000001,3140.90304,199558.65600000002
12776,0:07:05.866667,2093.93536,82269.48240000001,3142.2441599999997,199558.65600000002
12780,0:07:06,2094.82944,82050.94080000001,3144.03232,199558.65600000002
12784,0:07:06.133333,2094.82944,82050.94080000001,3144.03232,199558.65600000002
12788,0:07:06.266667,2095.72352,81832.0944,3145.37344,199558.65600000002
12792,0:07:06.400000,2092.1472,81612.63840000001,3147.1616,199558.65600000002
12796,0:07:06.533333,2092.1472,81612.63840000001,3147.1616,199558.65600000002
12800,0:07:06.666667,2097.51168,81393.1824,3148.50272,199558.65600000002
12804,0:07:06.800000,2098.40576,81393.1824,3150.29088,199558.65600000002
12808,0:07:06.933333,2098.40576,81393.1824,3150.29088,199558.65600000002
12812,0:07:07.066667,2099.29984,81172.812,3152.07904,199558.65600000002
12816,0:07:07.200000,2100.19392,80952.13680000001,3153.42016,199558.65600000002
12820,0:07:07.333333,2100.19392,80952.13680000001,3153.42016,199558.65600000002
12824,0:07:07.466667,2100.19392,80952.13680000001,3153.42016,199558.65600000002
12828,0:07:07.600000,2101.088,80731.1568,3155.2083199999997,199558.65600000002
12832,0:07:07.733333,2102.42912,80287.9776,3156.54944,199558.65600000002
12836,0:07:07.866667,2102.42912,80287.9776,3158.3376,199558.65600000002
12840,0:07:08,2102.42912,80287.9776,3158.3376,199558.65600000002
12844,0:07:08.133333,2103.77024,80065.77840000001,3159.67872,199558.65600000002
12848,0:07:08.266667,2103.77024,80065.77840000001,3159.67872,199558.65600000002
12852,0:07:08.400000,2104.66432,79842.96960000001,3161.46688,199558.65600000002
12856,0:07:08.533333,2108.68768,79619.856,3163.25504,199558.65600000002
12860,0:07:08.666667,2108.68768,79619.856,3163.25504,199558.65600000002
12864,0:07:08.800000,2106.89952,79396.1328,3164.59616,199558.65600000002
12868,0:07:08.933333,2107.7936,79172.4096,3166.38432,199558.65600000002
12872,0:07:09.066667,2107.7936,79172.4096,3166.38432,199558.65600000002
12876,0:07:09.200000,2108.68768,79172.4096,3168.1724799999997,199558.65600000002
12880,0:07:09.333333,2109.58176,78947.772,3169.5135999999998,199558.65600000002
12884,0:07:09.466667,2109.58176,78947.772,3169.5135999999998,199558.65600000002
12888,0:07:09.600000,2110.47584,78723.13440000001,3171.30176,199558.65600000002
12892,0:07:09.733333,2111.36992,78497.8872,3172.64288,199558.65600000002
12896,0:07:09.866667,2111.36992,78497.8872,3172.64288,199558.65600000002
12900,0:07:10,2112.264,78272.0304,3177.11328,199558.65600000002
12904,0:07:10.133333,2113.15808,78045.86880000001,3176.2192,199558.65600000002
12908,0:07:10.266667,2113.15808,78045.86880000001,3176.2192,199558.65600000002
12912,0:07:10.400000,2114.05216,77819.4024,3177.56032,199558.65600000002
12916,0:07:10.533333,2114.9462399999998,77592.3264,3179.34848,199558.65600000002
12920,0:07:10.666667,2114.9462399999998,77592.3264,3179.34848,199558.65600000002
12924,0:07:10.800000,2115.84032,77364.9456,3180.6896,199558.65600000002
12928,0:07:10.933333,2116.28736,77364.9456,3182.4777599999998,199558.65600000002
12932,0:07:11.066667,2116.28736,77364.9456,3182.4777599999998,199558.65600000002
12936,0:07:11.200000,2117.62848,76908.9648,3184.26592,199558.65600000002
12940,0:07:11.333333,2118.52256,76680.36480000001,3185.60704,199558.65600000002
12944,0:07:11.466667,2118.52256,76680.36480000001,3185.60704,199558.65600000002
12948,0:07:11.600000,2119.86368,76680.36480000001,3187.3952,201168.0
12952,0:07:11.733333,2120.75776,76447.8024,3189.18336,201168.0
12956,0:07:11.866667,2120.75776,76447.8024,3189.18336,201168.0
12960,0:07:12,2121.65184,76218.288,3190.52448,201168.0
12964,0:07:12.133333,2122.54592,75988.4688,3194.9948799999997,201168.0
12968,0:07:12.266667,2122.54592,75988.4688,3194.9948799999997,201168.0
12972,0:07:12.400000,2123.44,75761.3928,3194.1008,201168.0
12976,0:07:12.533333,2124.33408,75530.65920000001,3195.4419199999998,201168.0
12980,0:07:12.666667,2124.33408,75530.65920000001,3195.4419199999998,201168.0
12984,0:07:12.800000,2125.22816,75299.6208,3197.23008,201168.0
12988,0:07:12.933333,2126.12224,75067.9728,3199.01824,201168.0
12992,0:07:13.066667,2126.12224,75067.9728,3199.01824,201168.0
12996,0:07:13.200000,2127.01632,74832.3624,3200.35936,201168.0
13000,0:07:13.333333,2127.01632,74832.3624,3200.35936,201168.0
13004,0:07:13.466667,2128.3574399999998,74599.8,3202.14752,201168.0
13008,0:07:13.600000,2129.25152,74599.8,3203.93568,201168.0
13012,0:07:13.733333,2129.25152,74599.8,3203.93568,201168.0
13016,0:07:13.866667,2130.1456,74599.8,3205.2768,201168.0
13020,0:07:14,2131.03968,74133.456,3207.06496,201168.0
13024,0:07:14.133333,2131.03968,74133.456,3207.06496,201168.0
13028,0:07:14.266667,2132.82784,73899.6744,3210.19424,201168.0
13032,0:07:14.400000,2132.82784,73665.588,3210.19424,201168.0
13036,0:07:14.533333,2133.72192,73430.892,3211.9824,201168.0
13040,0:07:14.666667,2134.616,73195.8912,3213.77056,201168.0
13044,0:07:14.800000,2134.616,73195.8912,3213.77056,201168.0
13048,0:07:14.933333,2135.95712,72960.28080000001,3215.11168,201168.0
13052,0:07:15.066667,2135.95712,72960.28080000001,3215.11168,201168.0
13056,0:07:15.200000,2136.8512,72724.6704,3216.89984,201168.0
13060,0:07:15.333333,2137.74528,72488.1456,3218.688,201168.0
13064,0:07:15.466667,2138.63936,72251.316,3220.02912,201168.0
13068,0:07:15.600000,2138.63936,72251.316,3220.02912,201168.0
13072,0:07:15.733333,2139.53344,72251.316,3221.8172799999998,201168.0
13076,0:07:15.866667,2140.42752,72014.18160000001,3223.60544,201168.0
13080,0:07:16,2140.42752,72014.18160000001,3223.60544,201168.0
13084,0:07:16.133333,2136.8512,71776.7424,3224.94656,201168.0
13088,0:07:16.266667,2138.19232,71538.6936,3226.73472,201168.0
13092,0:07:16.400000,2138.19232,71538.6936,3226.73472,201168.0
13096,0:07:16.533333,2139.0864,71300.0352,3228.52288,201168.0
13100,0:07:16.666667,2144.45088,71063.2056,3229.864,201168.0
13104,0:07:16.800000,2144.45088,71063.2056,3229.864,201168.0
13108,0:07:16.933333,2140.8745599999997,70822.1088,3231.65216,201168.0
13112,0:07:17.066667,2146.23904,70582.23120000001,3233.44032,201168.0
13116,0:07:17.200000,2148.92128,70582.23120000001,3233.44032,201168.0
13120,0:07:17.333333,2147.13312,70342.0488,3235.2284799999998,201168.0
13124,0:07:17.466667,2147.13312,70342.0488,3235.2284799999998,201168.0
13128,0:07:17.600000,2148.47424,,3236.5696,201168.0
13132,0:07:17.733333,2149.36832,69860.4648,3238.35776,201168.0
13136,0:07:17.866667,2149.36832,69860.4648,3238.35776,201168.0
13140,0:07:18,2149.36832,69860.4648,3238.35776,201168.0
13144,0:07:18.133333,2151.15648,69619.0632,3241.93408,201168.0
13148,0:07:18.266667,2151.15648,69619.0632,3241.93408,201168.0
13152,0:07:18.400000,2152.05056,69377.35680000001,3243.2752,201168.0
13156,0:07:18.533333,2152.94464,69135.0408,3245.06336,201168.0
13160,0:07:18.666667,2153.8387199999997,68892.1152,3246.85152,201168.0
13164,0:07:18.800000,2153.8387199999997,68892.1152,3246.85152,201168.0
13168,0:07:18.933333,2154.7327999999998,68649.1896,3248.1926399999998,201168.0
13172,0:07:19.066667,2155.62688,68405.6544,3249.9808,201168.0
13176,0:07:19.200000,2155.62688,68405.6544,3249.9808,201168.0
13180,0:07:19.333333,2156.52096,68161.8144,3251.76896,201168.0
13184,0:07:19.466667,2157.86208,67917.36480000001,3253.55712,201168.0
13188,0:07:19.600000,2157.86208,67917.36480000001,3253.55712,201168.0
13192,0:07:19.733333,2156.52096,67672.6104,3254.89824,201168.0
13196,0:07:19.866667,2159.65024,67427.2464,3256.6864,201168.0
13200,0:07:20,2159.65024,67427.2464,3256.6864,201168.0
13204,0:07:20.133333,2160.54432,67427.2464,3258.47456,201168.0
13208,0:07:20.266667,2161.4384,67181.8824,3260.26272,201168.0
13212,0:07:20.400000,2161.4384,67181.8824,3260.26272,201168.0
13216,0:07:20.533333,2162.33248,66935.604,3261.6038399999998,201168.0
13220,0:07:20.666667,2163.22656,66689.3256,3263.392,201168.0
13224,0:07:20.800000,2163.22656,66689.3256,3263.392,201168.0
13228,0:07:20.933333,2164.12064,66442.4376,3265.18016,201168.0
13232,0:07:21.066667,2165.01472,66195.2448,3266.96832,201168.0
13236,0:07:21.200000,2165.01472,66195.2448,3266.96832,201168.0
13240,0:07:21.333333,2165.9088,65947.4424,3268.75648,201168.0
13244,0:07:21.466667,2165.9088,65947.4424,3268.75648,201168.0
13248,0:07:21.600000,2166.80288,65699.3352,3270.0976,201168.0
13252,0:07:21.733333,2167.6969599999998,65450.923200000005,3271.88576,201168.0
13256,0:07:21.866667,2167.6969599999998,65450.923200000005,3271.88576,201168.0
13260,0:07:22,2168.59104,65201.901600000005,3273.6739199999997,201168.0
13264,0:07:22.133333,2169.48512,64952.57520000001,3275.46208,201168.0
13268,0:07:22.266667,2170.3792,64949.527200000004,3277.25024,201168.0
13272,0:07:22.400000,2170.3792,64949.527200000004,3277.25024,201168.0
13276,0:07:22.533333,2170.3792,64949.527200000004,3277.25024,201168.0
13280,0:07:22.666667,2171.27328,64702.944,3278.59136,201168.0
13284,0:07:22.800000,2172.16736,64452.7032,3280.37952,201168.0
13288,0:07:22.933333,2172.16736,64452.7032,3280.37952,201168.0
13292,0:07:23.066667,2173.06144,64202.157600000006,3282.16768,201168.0
13296,0:07:23.200000,2173.95552,63951.3072,3283.95584,201168.0
13300,0:07:23.333333,2175.29664,63699.847200000004,3285.29696,201168.0
13304,0:07:23.466667,2176.19072,63448.08240000001,3287.0851199999997,201168.0
13308,0:07:23.600000,2176.19072,63448.08240000001,3287.0851199999997,201168.0
13312,0:07:23.733333,2177.0848,63195.708000000006,3288.87328,201168.0
13316,0:07:23.866667,2177.0848,63195.708000000006,3288.87328,201168.0
13320,0:07:24,2177.97888,62943.0288,3290.66144,201168.0
13324,0:07:24.133333,2178.87296,62690.0448,3292.4496,201168.0
13328,0:07:24.266667,2178.87296,62690.0448,3292.4496,201168.0
13332,0:07:24.400000,2179.76704,62436.4512,3293.79072,201168.0
13336,0:07:24.533333,2180.6611199999998,62436.4512,3295.57888,201168.0
13340,0:07:24.666667,2180.6611199999998,62436.4512,3295.57888,201168.0
13344,0:07:24.800000,2181.5552,62184.3816,3297.36704,201168.0
13348,0:07:24.933333,2182.44928,61928.3496,3299.1552,201168.0
13352,0:07:25.066667,2182.44928,61928.3496,3299.1552,201168.0
13356,0:07:25.200000,2183.34336,61673.5368,3300.9433599999998,201168.0
13360,0:07:25.333333,2184.68448,61418.419200000004,3302.73152,201168.0
13364,0:07:25.466667,2184.68448,61418.419200000004,3302.73152,201168.0
13368,0:07:25.600000,2185.57856,61162.9968,3304.07264,201168.0
13372,0:07:25.733333,2189.15488,60906.9648,3305.8608,201168.0
13376,0:07:25.866667,2189.15488,60906.9648,3305.8608,201168.0
13380,0:07:26,2186.91968,60906.9648,3307.64896,201168.0
13384,0:07:26.133333,2188.2608,60393.6816,3309.43712,202777.344
13388,0:07:26.266667,2188.70784,60136.430400000005,3311.22528,202777.344
13392,0:07:26.400000,2188.70784,60136.430400000005,3311.22528,202777.344
13396,0:07:26.533333,2185.57856,60136.430400000005,3312.5664,202777.344
13400,0:07:26.666667,2191.39008,59878.8744,3314.3545599999998,202777.344
13404,0:07:26.800000,2191.39008,59878.8744,3314.3545599999998,202777.344
13408,0:07:26.933333,2192.28416,59620.7088,3316.14272,202777.344
13412,0:07:27.066667,2192.7312,59362.2384,3317.93088,202777.344
13416,0:07:27.200000,2192.7312,59362.2384,3317.93088,202777.344
13420,0:07:27.333333,2194.0723199999998,59103.463200000006,3319.71904,202777.344
13424,0:07:27.466667,2194.0723199999998,59103.463200000006,3319.71904,202777.344
13428,0:07:27.600000,2194.9664,58844.078400000006,3321.5072,202777.344
13432,0:07:27.733333,2195.86048,58584.3888,3323.29536,202777.344
13436,0:07:27.866667,2196.75456,58324.0896,3324.63648,202777.344
13440,0:07:28,2196.75456,58324.0896,3324.63648,202777.344
13444,0:07:28.133333,2198.09568,58063.4856,3326.4246399999997,202777.344
13448,0:07:28.266667,2198.98976,57804.405600000006,3328.2128,202777.344
13452,0:07:28.400000,2198.98976,57804.405600000006,3328.2128,202777.344
13456,0:07:28.533333,2202.56608,57541.0584,3330.00096,202777.344
13460,0:07:28.666667,2202.56608,57541.0584,3330.00096,202777.344
13464,0:07:28.800000,2200.77792,57279.2352,3331.78912,202777.344
13468,0:07:28.933333,2201.672,57279.2352,3333.57728,202777.344
13472,0:07:29.066667,2201.672,57279.2352,3333.57728,202777.344
13476,0:07:29.200000,2202.56608,57017.107200000006,3334.9184,202777.344
13480,0:07:29.333333,2203.46016,56754.369600000005,3336.70656,202777.344
13484,0:07:29.466667,2203.46016,56754.369600000005,3336.70656,202777.344
13488,0:07:29.600000,2204.80128,56491.3272,3338.49472,202777.344
13492,0:07:29.733333,2205.69536,56227.675200000005,3340.2828799999997,202777.344
13496,0:07:29.866667,2206.5894399999997,56227.675200000005,3340.2828799999997,202777.344
13500,0:07:30,2206.5894399999997,55964.0232,3342.07104,202777.344
13504,0:07:30.133333,2207.4835199999998,55699.4568,3343.8592,202777.344
13508,0:07:30.266667,2208.3776,55699.4568,3343.8592,202777.344
13512,0:07:30.400000,2208.3776,55434.890400000004,3345.64736,202777.344
13516,0:07:30.533333,2209.27168,55169.714400000004,3347.43552,202777.344
13520,0:07:30.666667,2209.27168,55169.714400000004,3347.43552,202777.344
13524,0:07:30.800000,2210.6128,54905.757600000004,3349.22368,202777.344
13528,0:07:30.933333,2211.05984,54905.757600000004,3350.5648,202777.344
13532,0:07:31.066667,2211.05984,54905.757600000004,3350.5648,202777.344
13536,0:07:31.200000,2212.40096,54638.143200000006,3352.35296,202777.344
13540,0:07:31.333333,2213.29504,54371.748,3354.14112,202777.344
13544,0:07:31.466667,2213.29504,54371.748,3354.14112,202777.344
13548,0:07:31.600000,2213.29504,54371.748,3354.14112,202777.344
13552,0:07:31.733333,2214.18912,54102.9144,3355.92928,202777.344
13556,0:07:31.866667,2214.18912,54102.9144,3355.92928,202777.344
13560,0:07:32,2216.42432,53569.819200000005,3359.5056,202777.344
13564,0:07:32.133333,2217.3184,53301.9,3361.29376,202777.344
13568,0:07:32.266667,2218.21248,53301.9,3363.08192,202777.344
13572,0:07:32.400000,2218.21248,53033.3712,3363.08192,202777.344
13576,0:07:32.533333,2219.10656,52764.5376,3364.87008,202777.344
13580,0:07:32.666667,2220.0006399999997,52495.0944,3366.6582399999998,202777.344
13584,0:07:32.800000,2220.0006399999997,52495.0944,3366.6582399999998,202777.344
13588,0:07:32.933333,2220.89472,52225.3464,3367.99936,202777.344
13592,0:07:33.066667,2221.7888,51955.293600000005,3369.78752,202777.344
13596,0:07:33.200000,2221.7888,51955.293600000005,3369.78752,202777.344
13600,0:07:33.333333,2223.12992,51955.293600000005,3371.57568,202777.344
13604,0:07:33.466667,2224.024,51684.936,3373.36384,202777.344
13608,0:07:33.600000,2224.024,51684.936,3373.36384,202777.344
13612,0:07:33.733333,2224.91808,51415.797600000005,3375.152,202777.344
13616,0:07:33.866667,2223.12992,51142.392,3376.94016,202777.344
13620,0:07:34,2225.81216,51142.392,3376.94016,202777.344
13624,0:07:34.133333,2226.70624,50870.815200000005,3378.72832,202777.344
13628,0:07:34.266667,2227.15328,50598.628800000006,3380.51648,202777.344
13632,0:07:34.400000,2227.15328,50598.628800000006,3380.51648,202777.344
13636,0:07:34.533333,2228.4944,50327.6616,3382.30464,202777.344
13640,0:07:34.666667,2229.38848,50053.0368,3384.0928,202777.344
13644,0:07:34.800000,2229.38848,50053.0368,3384.0928,202777.344
13648,0:07:34.933333,2230.28256,49779.326400000005,3385.88096,202777.344
13652,0:07:35.066667,1965.63488,49505.616,3387.66912,202777.344
13656,0:07:35.200000,1965.63488,49505.616,3387.66912,202777.344
13660,0:07:35.333333,2232.07072,49505.616,3389.45728,202777.344
13664,0:07:35.466667,2232.9647999999997,49231.296,3391.24544,202777.344
13668,0:07:35.600000,2232.9647999999997,49231.296,3391.24544,202777.344
13672,0:07:35.733333,1965.18784,48681.7416,3393.0335999999998,202777.344
13676,0:07:35.866667,1962.05856,48681.7416,3394.82176,202777.344
13680,0:07:36,2230.28256,48681.7416,3394.82176,202777.344
13684,0:07:36.133333,2238.32928,48406.2024,3396.60992,202777.344
13688,0:07:36.266667,2236.54112,48130.358400000005,3398.39808,202777.344
13692,0:07:36.400000,2236.54112,48130.358400000005,3398.39808,202777.344
13696,0:07:36.533333,2237.4352,47854.2096,3400.18624,202777.344
13700,0:07:36.666667,2238.32928,47854.2096,3401.9744,202777.344
13704,0:07:36.800000,2238.32928,47854.2096,3401.9744,202777.344
13708,0:07:36.933333,2236.54112,47300.388,3403.76256,202777.344
13712,0:07:37.066667,2242.79968,47023.020000000004,3405.10368,202777.344
13716,0:07:37.200000,2242.79968,47023.020000000004,3405.10368,202777.344
13720,0:07:37.333333,2241.01152,46745.347200000004,3407.33888,202777.344
13724,0:07:37.466667,2241.9056,46468.8936,3408.68,202777.344
13728,0:07:37.600000,2241.9056,46468.8936,3408.68,202777.344
13732,0:07:37.733333,2242.79968,46468.8936,3410.46816,202777.344
13736,0:07:37.866667,2243.24672,46188.1728,3412.25632,202777.344
13740,0:07:38,2243.24672,46188.1728,3412.25632,202777.344
13744,0:07:38.133333,2244.1408,45911.1096,3414.04448,202777.344
13748,0:07:38.266667,2245.03488,45629.779200000004,3415.83264,202777.344
13752,0:07:38.400000,2245.03488,45629.779200000004,3415.83264,202777.344
13756,0:07:38.533333,2245.92896,45349.9728,3417.6208,202777.344
13760,0:07:38.666667,2246.8230399999998,45069.861600000004,3419.4089599999998,202777.344
13764,0:07:38.800000,2246.8230399999998,45069.861600000004,3419.4089599999998,202777.344
13768,0:07:38.933333,2247.27008,44789.1408,3421.19712,202777.344
13772,0:07:39.066667,2248.16416,44508.420000000006,3422.98528,202777.344
13776,0:07:39.200000,2245.48192,44508.420000000006,3422.98528,202777.344
13780,0:07:39.333333,2251.74048,44227.0896,3424.77344,202777.344
13784,0:07:39.466667,2249.50528,43945.149600000004,3426.5616,202777.344
13788,0:07:39.600000,2249.50528,43945.149600000004,3426.5616,202777.344
13792,0:07:39.733333,2250.39936,43663.2096,3428.34976,202777.344
13796,0:07:39.866667,2251.29344,43663.2096,3430.13792,202777.344
13800,0:07:40,2251.74048,43663.2096,3430.13792,202777.344
13804,0:07:40.133333,2251.74048,43380.66,3432.3731199999997,202777.344
13808,0:07:40.266667,2252.63456,43097.8056,3434.16128,202777.344
13812,0:07:40.400000,2252.63456,43097.8056,3434.16128,202777.344
13816,0:07:40.533333,2253.0816,42814.3416,3435.94944,202777.344
13820,0:07:40.666667,2253.97568,42530.8776,3437.7376,202777.344
13824,0:07:40.800000,2253.97568,42530.8776,3437.7376,202777.344
13828,0:07:40.933333,2254.42272,42246.804000000004,3439.52576,202777.344
13832,0:07:41.066667,2255.3168,41962.4256,3441.31392,202777.344
13836,0:07:41.200000,2255.76384,41677.7424,3443.10208,202777.344
13840,0:07:41.333333,2255.76384,41677.7424,3443.10208,202777.344
